app_id,content,stars
880,Best dating app so far..although haven't found someone..however the app is very efficient,5
429,- Too many ads every 10 seconds. - Fake profiles to attract users and push them to pay and upgrade - Deceptive,1
1774,"Good app, though the ads are ridiculous",1
1478,This app is perfect for chatting and secure from the fake ones,5
1344,So much fake accounts and not much users in Cyprus many irrelated messages coming from irrelated people which app asks for subscription to open them! (I am not interested in opening anyway they are all fake) tired of deleting! App keep disturbing me with useless notifications! I m deleting the app. ...,1
1329,"You have to pay for everything, plus you select the city and it gives you another. Don't recommend",1
488,"I exprience to have a new friends in other country which make me really happy. thanks to this app hopefully I can get more friends",5
986,Good experience... bcoz of this apps i found my truelove. Thank you.,5
1663,"I really don't recommend this application  1_ many scammer 2_ many fake accounts 3_ the costumer service is rabbis. 4_ thry keep reject your photos until you pay It's all about money 💵 🤗 I don't like this app anyway",1
1948,Nice action game but it struck n losses it's connection,4
1484,This game is good and I like it is buckling ever kind of I like the shooting experience and I like this game,1
384,"Nice and easy but for the payment. Why must first time users pay ? There should be trial period of at least a month.",4
276,Very fake app. Even I paid money. Only fake profiles,1
1792,"Pretty good ap for single people or just people in general who wants to make friends. Made friends with 3 people in 10 minutes. Very active and friendly people. Recommended you or your friends to try it out and goodluck!",5
402,"It is all good but when I try to check my messages this morning all my chat rooms were deleted??saying "" there are no chatrooms you can find more people in the explore tab"" and now I can't even chat with my friends that I just met?? Please help fix this prob",1
1079,Really fun game to play when wasting time but a few bugs that bug me number one they should put in that you can aim with the gun sights and they should make it so the game dont take long to load,5
1253,nice game but add some car with a big map i have rate 5 star,5
1084,This game is a big blessing it is so fun and addicting and for me this game is already a present for me in this christmas..And for me this game is not a classic not rare but it is a legend...And there are so many weapons i can buy like M16 which is my current gun right now...love it and please rate ...,5
581,"Good game. Add a button that disables bots or enables bots because we all now their there. I don't need a spawn killer sitting back and killing bots for points and getting more than me when I'm actually doing the real fighting. I would love some attachments for your guns as well example: FMJ Sile...",4
169,Love the game but ones I was level 10 it keeps kicking me out of the game same as my other phone and an other phone �?it kinda makes me sad 😢please fix it and oh yah I found a game similar to this game but more realistic and he plss fix my problem 😊have a nice day,3
1955,"I like this game it's fair to play Not too laggy but I'm slow and there is no sprinting so I want the creator to increase the speed and add a sprint button. I also wish if there was a skin shop to change our skin.",4
546,"This is such a good game!!!!!love the grafics and gameplay.alsoi love how you can make friends and chat to each other.i like how you can also upgrade armour and weapons and the different games modes.thanks!please continue to update the game as iwould love to see more things in this awsome game!",5
1744,"Nice game👌 I'm pro at this game. But the thing that I hate this game is that when we play battle royale, we can't revive😡. I'm gonna give this game a two 🌟.",4
1944,I was shooting the guy but there was people teaming on me in my first solo game I hit him more than he hit me and i didn't even kill him but he killed me so don't download this game it is so bad the sensitivity and graphics everything like that is so bad. Also how the guy hit all of his shots he had...,1
1041,Love the game very addictive but are u making more maps think more maps to keep people playing would be great idea to keep people hooked.,4
430,Real Good,4
1533,"Searching system sucks because if I set to ""My country aka United states"" it doesn't show no one from United States. All I get people from otherside of world or people dont look at my profile 😑",1
1451,"wow this app 99.99 percent of women are from Philippin. I mean there is no option for age or location where you want to search even if your location is turned on. fix the issue!!!!�? s'il vous plaît",2
1052,"So many scams in this app. It does nothing When you hit the the close area option. It's still send me people from Philippines Dubai etc but none close to me. I give -1 start.",1
902,a super fun game I suppose you guys to try it out it's fun and cool get to make new friends it's actually a pretty good game I recommend trying to download it if you don't like it just uninstall it but it's fun not just a gun game,5
420,The game isn't that bad but there's alot of updates so it takes up most of your space on your phone but on the other hand it's a pretty good game,5
781,"When I used Tinder several months ago the app's functions worked fine and I had several matches that went well. Now Tinder won't let me delete my account! Also for some reason normal features (i.e. simple swiping) in the app don't work. I've found the same problems on the Tinder website. I don't ...",1
1131,"Adding the blue box that says ""increase your chance to match by 3x"" was honestly a really stupid addition. Who thought a constantly reappearing box in the middle of the screen was a good idea? And the worst part is when you accidentally click on it it super swipes. Fire the genius who thought of it ...",1
720,"I made a profile again and it shows that I matched with some people but when I go to message people their profile doesn't appear! All the people I match with doesn't show up and I can't message them! Plus every time I change my bio it never changes and sometimes my pictures wont upload. I used to...",1
236,"Best app ever very easy to access and makes dating life easier I would recommend everyone to use this app as it does not ask many things to access it it gives you clear information and make photos of users instantly available as you open the app it's easy to communicate to members on this app a...",5
977,"I like the app it's easy to use and to meet and communicate with others. The only complaint I have I wish there were more users from my area but that is no fault of anyone other than I live in an area without attractive single men.",4
670,"For poor people like me here's some detailed facts. This app TRULY DOES let you message for free unlimited without money and even let's you like or dislike their profile for free and if someone else likes you back or liked you before you liked them so you both are a mutual like then they tell you ...",5
1834,"The good looking ones that start chatting with you first are scammers and fake accounts. They will instruct you to add them on WeChat or WhatsApp. After you have added they all have standard questions asked: ""How old are you?"" ""Where Do You Stay"" etc. Trying to make you feel they are friendly and t...",1
408,"Two months today is very bad day. I suddenly return to the App login page during the chat and need to log in again but when I log in I can't log in indicating that your account has been suspended. For other reasons what happened?",3
1525,"Fake and cheated apps even you matched with persons you LIKE it still won't be free for you to send message to them you still requiring to pay after all. So what's the point? Pay money to chat with someone has successfully matched with you? Totally waste of time.",1
357,"Great fun shot and kill good stuff",5
250,All i can see is korea writing in their language is boring no English,1
370,"I’ve been on many many many dating apps. And this is the best one so far. It’s more of an actual relationship app and not a hookup app which I love. Long detailed profiles and questioners so you can see if you have similar thoughts about certain things. Definitely try this app if you’re looking for...",5
974,"Pay for this pay for that and literally no results. Seems like a good app but after 3 days of nothing it's pointless. You said ""annoying ads"" but you need those ads lol.. by your response you're letting new people know that if they don't pay at all all they're going to get is nothing reliable w...",2
1185,"""Love this app because it lets you see everything without in app purchases. The members are communicative and you have options on how you view people who want to connect. It’s awesome and diluted easy to use . You also have access to people globally. I want to thank you for the site it’s actually ex...",5
1294,"More than one celebrity introduction has been used it is very worthwhile to use the same as the celebrity introduction.Don't like it today. There are reasons for this application to have a celebrity recommendation it's really good.Too many dating apps not many easy-to-use apps this app is really...",5
1723,Almost everything VIP.,1
1967,"Why when i chatting with people about 1.5 hours the app will be crash I need restart the app to continue my chat please fix this issues.",3
555,"Can't choose English language it's not convenient enough. I also can speak Chinese but it's not good enough. Just add English. I can use it easily.",1
539,"It say free for Malaysian. When all done set up It require to subscribe fee in order to msg. Is not honest app",2
165,Paid for subsciption but nobody is actually talking. Not sure the matches are real or not. I doubt there are only few user in there.,1
1457,"Those friend list are kinda fake cannot identify whether talking to a human or robot. Customer support response always the same general reply. Every further steps ask for dollar and cents from popup. Not worth to pay at all. Please think twice before you use this app.",1
1437,"For the lgbt peeps this app is not for you! The random search only matches people of the opposite gender. Additionally, it's not inclusive to non-binary people.",1
1630,This app sucks..can't even let me create an account lol..it tells check my email..but nothing lol..maybe its just a scam...or something lol🤣✌,1
1008,Very interesting but it is very expensive,5
1772,it's waste app please don't download by seeing advertisement.its just fun for the app maker please I beg u not to use this bloody hell app. it won't works at all just for doing buisness they have written all stuff in advertise of app. I highly request u not to use this app.. just rate it as BAD all ...,1
1054,very less profiles and matches in particular area otherwise good for free,4
248,After reading many of the other reviews I can see that I'm definitely not alone in my opinion that this app is not what it's cracked up to be. I'm glad I only signed up for one month and made sure I put my cancellation in as soon as possible. Although you are still supposed to have your fill service...,1
55,So I paid the money for the premium membership. Very unhappy with it. You still cant write a message to someone. Then if you want to send the heart button it cost you even more money ontop of what you already spent. It was just a total waste of money. I emailed them asking for a refund and was told ...,1
1524,"Installed it couple days ago then payed for a one day boost cause the app kept saying that 50+ people have matched with me but there was no one to swipe on. Turned out all those people were out of my filters' range (e.g 200km away). Didn't think much of it till I got another email from PayPal the ...",1
149,Good Dating App,5
955,zatrudniliscie słaba firmę. ten kto projektował ta aplikacje nie ma podstawowej wiedzy na temat GUI design . z reklamami przesadzadzie też w tv tyle wam napiszę. jedna rada filmik nie powinien się załączać automatycznie. a jak już to wyciszony. powodzenia. ja szukam innego portalu info. a i moja dzi...,2
1727,To jest duzo gorsze rozwiazanie od poprzedniej aplikacji. Czekanie az strona sie zaladuje. Prosze oizostanmy przy tym co dzialalo.,1
90,very good,5
1846,Good source of news from Poland.,4
958,No way to recover lost email/password. Useless app anyway.,1
1578,"Unbelievable... You force an ad every click and you have the balls to charge for messages. Shove it",1
827,"it is wrost and very bad app. i bought a feature...but i can't comment!!! its a wrost app. Why here is no chat option? personal chat option?You say in play store that for hookup and chat..oh my god.a big lie!! here is no chat option for you. i want say everyoneplease don't waste your time by instal...",1
992,"Very poor experience and I haven't seen anyone yet!!!! To the guys at The League: provide a way to delete an account and opt-out. It's 101online account management. And *Privacy Act*. I want to uninstall this app without leaving info behind me. Thanks",1
1188,Prettt much the worst dating app ever. Ridiculously expensive with very few participating members. Do not waste your money.,1
939,"I like the concept and features of the app. They really do a lot to make sure that your matches are ""the one"". I'm excited to see what types of events are hosted. My only con is that the application can little slow. For example when rearranging profile pictures why do they have to load every time?...",4
1051,"Don't think that online dating apps are useless as most people now like to use tinder for married dating apps to find their favorite mfm threesome partners. Only if you choose the right grindr hookup platform meeting the person you like will not become complicated and difficult. To be honest I'm ...",5
1815,Won't allow adjusting the location you're searching in. It won't even let you use your own location. You have to pay to change it. That's just the ONE feature that these apps need. No I don't want to be matched with people on a different continent. Also you can choose a couple as your gender but you...,1
507,Bardzo wolna! Artykuły się nie ładują!!!,1
1756,jedyne obiektywne wiadomosci - najlepsze w necie,5
1617,"Artykuły nieczytelne Nawet czcionka oznaczona jako ""bardzo mała"" jest za duża, aby wygodnie czytało się artykuły na tablecie 10"" z FullHD.",3
1672,"Great survival game iv ever played. Its easy to gather rare resources compared to other survival games. One more great thing is that if the character dies you dont lose anything thats on you. Talking about the downside you should work on energy (required to travel) restoration it takes too long to ...",5
1411,"At first I enjoyed this game but then I got more and more aggravated. Everytime you die you lose everything on your avatar...clothes weapons the food/supplies you spent a long time crafting. Then you get to do it all over again. I finally realized the only way you can have any advancement in thi...",1
380,"I liked the graphicshowever the gameplay was far too hardweapons and equipment fall a part way too quickly and travel between locations takes way too long. And the items are too few in amount  also the over all lack of defense items that can be made at the beginig of the game means you die a lot ...",1
1133,The game is very challenging not going to lie. If you die outside your stronghold you can't recover your items so you have to be very careful and always cautious of your surroundings. Never stay in your inventory for too long because ANYTHING can spawn and kill you while you're distracted. You have ...,4
663,I love this game. It scraches an itch i didnt know i had. I just logged on april 5 2020 at 8:15 and looked in my chest and i was missing a large amout of items. Like 11 barrels of honey and more. I would love an explanation for this please. My walls are undamaged and my good armor and weapons were s...,1
103,"Aplikacja lepsza niż nieaktualna TVPStream ale czemu nie pozwala na pracę w tle - np. samo audio - po wygaszeniu ekranu lub PiP? No i buforowanie w kółko - YouTube może dopasować się do łącza Wy też!",3
1576,"Nie działa na terenie UK. Co mi po darmowej aplikacji ktora nie dziala? Za coś co DZIA�?A to ja mogę zapłacić...",1
1174,Gdzie jest the good doctor jak będzie to dam 5 ale nie ma,1
1007,Very repetitive. Graphics are lower quality. But program runs smoothly w/o lagging. Takes a while to upgrade and purchase weapons which makes stages more challenging. Over all tho a good time killer for a while.,3
61,Fun and challenging right from the very start. Graphics are great.,5
1982,"It's OK. Nice transition artwork but same 3 pics over & over again. Shooting sequences fun initially but gets boring fast w./same scenes over & over again. Top Positive Review claims you get lots of XP for completing missions - THIS IS NOT TRUE! Effort vs Reward is poor (e.g. required to complete...",2
1064,"Not bad. You don't have to but buying crates and special deals are really (after a certain lvl) the only way to protect your base from being attacked and loosing your wood etc. If you don't buy, good luck in getting enough resources to upgrade anything.",1
1423,This game needs a lot of improvement. Arena is very unfair especially when you don't have the money to buy their b*llshit things. You will always be match up against the people who has double power against yours. They will only force you to buy their premium things so that you can match up with othe...,1
353,Rozczarowujące przede wszystkim jest to że nie można używać apki poza krajem. Poza tym brak ustawień notyfikacji - inwazja notyfikacji gwarantowana.,1
656,"Najgorsza aplikacja z jaką kiedykolwiek miałem doczynienia. Czy naprawdę tak trudno zaprogramować aplikację żeby można normalnie obejrzeć na całym ekranie. Podczas próby obrotu obrazu po prostu nic się nie dzieje. Tak jak cała TVP tak i aplikacja. Po prostu syf!!!",1
1204,Porażka..same reklamy i niedziala pomimo tego ze jestem w Polsce wyskakuje napis ze nie moge oglądać z tego kraju,1
1944,"Po ostatniej aktualizacji wideo przestalo działać. Wybór jakiegokolwiek materiału kończy się czarnym ekranem i symbolem ładowania (nieskończonego). Jeśli Państwo nie możecie dopracować aplikacji która w zasadzie nigdy nie działała poprawnie a uzywam jej od lat na różnych urządzeniach to proszę umo...",1
339,"O ile sama aplikacja zaczęła działać całkiem dobrze to ostatnio pojawiają się tak głośne reklamy że są ok 3x głośniejsze niż odtwarzany materiał video. Szkoda głośników i uszu. Rozumiem że reklamy dostarczają reklamodawcy ale można by normalizować ich głośność do jakiegoś sensownego poziomu.",1
757,"Awesome adventure just like for real, good controls and try to be upgrade a greater graphics in the future for good results of the game",4
1000,"I do recommend this game to my friends and they like it  however our problem is the ""vigor appetite mood"" is reduced too quickly can you fix and slow it down? everything is good except of that and then will give it a 5 star 😊 thankyou soooooo much!💕",3
1960,"The game is by far one of the best zombie games out there. I love alot of the reflections.It deals wirh topics just as the dangers of collectivism and control in dire situationsit also deals with arrogance and many other human failings.It has sexual quests that you can choose not to partake in or e...",4
1557,Very nice game its so much fun and has good featchures,5
624,"Good game but it would be more better if u can change the placement of controls. If u allow this feature I'll give 5 stars.",3
990,This is awesome the graphics is cool keep up the good work ...!,5
586,"Very accurate, love it",5
1529,Greedy fees and ads,1
1922,"Fun game but poor match making. For the vast majority of games I have played the teams were severely lop-sidded in terms of people and types of robots they had. One team will have the best of everything the other team will have just standard stuff. it makes the games really not as fun when they're...",2
1259,Matchmaking is the issue here. They have cross platform gameplay which made finding a match with similarly ranked players much faster yet it obviously is still rigged to play you against an overpowered squad 1st battle of each gaming session (not just 1st of day). Also rigged is to have the team pop...,1
1154,"This game cant be played with mine networkits server is not well developedI can play PUBGFree FireCOD and many other bigger games so smoothly with this same network bufferingbut this game needs more than 500KB/s to run smoothly.Otherwise lags reconnectionback to hanger while playinggame crus...",3
1552,"Very good small graphics but still very good. I've only played a few games & have won all so far but I doubt that will always be the case. Anyway I have played other mech fighting games but they where not as complicated as this one what I mean is they didn't have as many buttons as this one so ...",5
1040,Great game. No gemicks. Much better then WAR ROBOTS. Not a pay to play or win. This game loads of fun! Sorry have to drop to 2 stars due to network issues and game has become LAGGY. Last updated did not help players trying to rank up. Only helped out maxed out players. Quiet a few players using Trai...,2
1186,"It's a fairly newer mech game. I like it's style and different game modes. Careful they're random though. I find myself playing this game more and more each day. This game is a true grind. Just try it out.",5
580,This game ha been growing there is some kack if content but even grinding for a weopon that has a slow fire rate or super fast is always worth the wait if u geind to ur paystyle an it isnt a super long grind at all this game does have its flaws it is grind built but top tier grinds withought cash is...,5
1247,"First play was good & fun, but now I hate this game! the level of difficulty makes no sense!",4
1678,I've been playing your game since 2018 and yall have reset my account on multiple occasions after I dropped a few hundred dollars at a time... *****BUYER BEWARE*****,1
1737,"Not very good. In all of the pictures it shows giant ships with multibul wepons trying to use strategy, but that's not it. You start as a fighter and all of the big ships are for the highest levels. As a fighter you auto attack making there be little strategy. Very boring game😣",2
1971,Ok game except you can't turn around and shoot very well,3
1417,Auto aming will make it easier as the enemies cant step side your shot it will add a better strategy for all players the controls are way off and need a overhual to look side to side and movement without looking up or down auto aming will fix this as it locks onto enemy robot unless said robot steps...,1
96,Nice breath of fresh air. I'm taking a break from War Robots for the moment. I love that you can upgrade a lot of things at 1 time. The AI is great and seems like I'm really playing against real players. There are real players but I done think they are all bots. Can I get something for free? Hehe,4
1668,"with the exception of a few glitches this is the best robot/mech war game out there. parents don't have to be affraid to let their kids play this game. it's challenging enough for adults and safe for kids.//with the latest updates this game has gone to sticking on one phone to not letting me in on...",2
1336,Takes a little to get used to the turret control and fire button. Once you figure a techniqe out its ok. Bonus is it seems to match evenly powered teams so your not getting slaughtered right away.,4
246,"The game so lag and always crashing! I am using samsung galaxy j4+ w/2gb ram and 16gb internal storage and yet can't enjoy playing this game🙄🙄🙄 The game still interestingfix that please😪",2
637,一直很喜欢�?师的风趣，幽默以�?�很容易让人产生共鸣的讲解法。本人已购紫薇斗数完整分�?版。神准的!!! 强力推�??!�?�?��?�?��?�?��?�?��?�?�,5
126,It's a good tool for Chinese around the globe. Thx.,5
544,"ENOMESLY GRIAT GAMEhowever I do have some sort of bug thats not letting me #$%&*($% hunt :( Please fix this.",4
336,It could use lots of improvment like dinos jumping and multiplayer hittihg objects doesint always work if you do do multiplayer could you add more to the map like caves and bosses and primal chest loot scores after killing powerful enimies or bosses and better graphics please this could be a 5 star ...,3
1555,This game is good now. But the trex size should be a bit bigger.,5
369,"Englsh version is good although can improvise mpre.",4
476,Very accurate 目�?用�?�最好的命盤軟體�?,5
1424,以我所知这个是最好的排盘软件，超详细，本命大�?�?年四化超容易看，�?�?传统的排盘看到眼花缭乱。 软件时常有更新与改善，�?对值得一�??的是100%�?费，无广告。万分感谢开�?�者。 大力推介给�?��?专业算命师与爱好者。,5
1862,有更准确的排盘，什么派都有。。。�?度都有； 超喜欢的。。。大�?�?年月份都有。。。 时辰就更容易了咯。,5
78,"Overall GOOD! SATISFYING GAMEPLAY GRAPHICS AND CONTROLS I rated less than 5 because I have satisfactory issues or problem to my phone not the game. But the ONLY ONLY concern I have to the game is that the cube-thingy for making stuff and evolution is really a bust on my taste. Including the premi...",4
791,MAKE WHERE EVERYTHINGS NOT TRYING TO KILL ME. My anklo has died 6 times in a row now for no reason. I dont care if the dinos are agressive. They atleast need to wait for u to attak. And make offline mode. No internet for upgrades evolutions logging in or anything except pvp or playing with other peo...,5
1224,"There are too many bugs in game. Need to fix bugs make a login & progress saving option. Till this the game will be 👎👎👎",3
1952,Very good for checking dates and does not use up allot of data,5
107,I absolutely love this game. And I'm looking forward to the next update. I even have a couple ideas for it. Perhaps adding the Giganotosaurus and Carcharodontosaurus. And maybe reskin the T-rex and have it sound like the Komodo Dragon from Curse of the Komodo,5
949,"I cant believe I see people complaining about the graphics a port of a 90s pc game brought to mobile this game was one of my favourite childhood games should be praising the devs for bringing it back to life instead of critiquing the minor flaws of an old ass game just my 2 cents",5
1208,蛮准的，我的性格，财�?，�?�康等。 虽然�?是很明白主星，主宫。。呵呵。。谢谢你,5
200,Accurate Informative.,5
1518,This game is great! It's fun it's an online game and it's really cool. The reason I didn't give it 5 star's is when I accidentally uninstalled it I lost all my progress.,4
1763,It opens fine then when it shows dino selection it shows a buffering symbol then it closes to the home screen plz fix it...,2
1715,"Enjoy the game great entertainment. Only one problem. I wanted to reset the game and start over going from level 100 back to level 1. I tried using the reset button in options but it did not work. Each time it would always reset the game at level 100. This occurred even after I uninstalled the gam...",5
546,"Please update this game. This is probably one of the best games I've played. Good graphics very good storyline you'll really feel what being a pirate is. Great game I suggest this game for everyone who loves pirates.",5
1303,Starts as good fun but after some months devolves into a boring grind...New content added only once in 2 years...now game is repetitive and a yawn...Always really liked graphics and battle mode but its not enough to keep me interested day to day...gave 3 stars but its more of a ☆☆ + 1/2.....,3
444,"this is a great game I love the missions the fact that your actions affect your relations with countries and the missions are great and the graphics are awesome the controls are good but everytime I follow the treasure map to a marked location the game freezes and then it exits. It's too bad becau...",2
77,I played this on computer. Great graphics and stuff. Sadly I played on PC but it broke so I lost all progress. But all in all this game is good and I have no bad stuff to say. Keep up the work.,5
968,Its very fun but I had gotten angry because every time you go the same way you came from it says we got an anoyance and then after that the ships stop. Please fix this problem,3
1108,This game is good but i don't know how to hire more crews and when my men dies i don't know how to get them back. But overall this game is the best.,4
760,"Hey Indiefist I Have Put A Single Music Sheet Out Ignited The Boiler And Bought The Golden Key From The Collection But It Still Wont Let Me Leave The Academy Please Dix This Bugπ",4
1150,Everytime i get out i have to redownload game cause if not certain things wont be there. And others are kinda saved. And when i look up online what to do after u enter dungeon everyone they show me looks completely different than my game.,2
1970,"It's a great game pretty different from other horror escape game's that's what i like about it because it's not your usual ""oh I got captured I got to get out of here"" type of game and I actually discovered this game thanks to Thinknoodles so you should thank him for that",5
1406,Extremely nice game graphics controls and gameplay are very good thanks for ghost mode it is perfect for me to play check out undead enrich san too,4
718,"Verygood game everything is good except the matchmaking. If ur in a team with a platoon that's one teir ahead then u will most likely be the only blank teir in the battle. Teams when u play with someone the same teir gives u the good battles. Graphics are good gameplay is good but matchmaking is a ...",4
1429,"So the Game connection is working now (Thanks Wargaming for the help) So the game is great! Nothing much to say but overall it's a very fun game it's just that I hope carriers will have a Rework like the PC version and I hope more ships could be added. I would recommend adding a chatbox as well so...",4
1165,"Gameplay alright. Bots can manuever in unrealistic ways. Have to pvp to get new ships and such. PvP is toxic with some players intentionally ignoring objectives and throwing matches. Community is also fairly toxic. Wait time to give commands needs to be reduced. Battle time lengthened. A better mat...",3
804,About two years ago I download this game and it has come a long I have made a review however I feel that I have to make an other one. This game is by far one of the most detailed games I have ever played on a mobile high graphics and over the top detail on all warships. my personal favourite worship...,5
1289,"The fact that the fire extinguisher lastes for 30 seconds is dump. During that time it should prevent fires from being set or the active time would be like 5 seconds. If this issue is not addressed in the next update I will delete the app. Next aircraft carrier players should be able to control the...",1
358,"I love the game.... but now I can't retrive my data my rank was already at level 31 and now the game just rebooted it self and I was back from the very beginning I log in to my google play games acc and it won't load my game data that was already in level 31 years and years of progress just gone ...",5
498,I got into the game and it is pretty cool but i was kinda expecting first person or better graphics. But it kinda reminds me if hunt showdown. So maaaaybe you could add like zombies so the game isn't just one killer running around trying to find you. There could be extra threats so the difficulty wo...,3
1456,"No asian server? Controls too stiff, control settings can't be change. No story mode or any kind of different match? Its too mute you almost feel like you are playing with bots.",5
1913,Looks fun but I keep getting lagged into the air and can't move. This game is broken or something because It happens to me with the Survivor and the killer,3
462,This Game Makes Easier But If Cat Comes To You It Makes You Slow And I Need This To Add English ( Por favor agregue el idioma inglés),5
809,"it has a great graphics but the worse is its no english language and theres no menu button to pause the game",3
1259,"For a first game this is actuallt impressive. Ive seen better horror elements in this first game you guys have created better then other comapnies 10th game if that makes any sense. Usually horror games on mobile are poorly animates but i was impressed by the crawling animation shadows and sound d...",5
1417,Really enjoyed it! While similar to other horror games (Scary evil being trying to kill/contain you as you hide/run around solving clues) I liked the fact that there was a lot more to explore. I love adventure so a plus. Puzzles were good; some tricky but others very clever. Hint and save system nic...,5
1481,It is great but lags on my android when I go to a place where we have to use torch my tablet's total ram is 1.5gb ram but I want to enjoy this it is very great😢😢😢😢😢😢😢😢😢 Ans:yes I tried but still lags on my tablet😔😔😔😔😔😔😔😔😔😔.,5
1215,I only use entry without phone contacts and this method suits me fine. Notification is always on time. No complains and thank you for this fine apps.�?�?�?�?�?,5
728,"Overall good app i just want it to show the number of days remaining for the event/birthday in notification.",4
1433,"Great app! Displays upcoming birthdays on a single page with the age and countdown. It has Western & Chinese zodiacs too. It's identical to ""Birthdays for Android"" but better as this app can handle a date with an unknown year.",5
726,"Excellent Quality backgrounds I like it, Easy to use.",2
44,"After 2 days of downloading this app now the app has totally stopped working. The app opens normally but then the whole application gets hanged and shuts down by itself. Also variety is less for making banners posters or visiting cards.",2
1118,Good and needs some improvement for doing customisation and include all sorts of festival templates also,5
1651,Such a great app always helps you so much colors to choose from,5
65,Nice app I liked this app but could add posts of some hindu festivals.😊😊,4
476,Super!!! & Thanks a lot...,5
376,"Кла�?�?! Е�?ть в�?ё что можно только пожелать!",5
1215,Awesome I like this app,5
1252,Easy to use and results only limited by your creativity :),5
1253,"excellant app, easy to use",4
183,Great app you can make any card of your choice and if you don't get your card in the option you can make your own card. There are best designs for greeting and invitation cards. And when you see the final online card its is so beautiful. So all over it is a 5 star app,5
1215,"I love this app. I do so much with it, from posters to invitations. I'd recommend this app to any creatives.",3
840,"Love! Easy to use, and great options to choose from. Yes there's ads but totally worth it!",4
1386,"This game is awesome I really enjoyed playing it it gave me a good peace of mind but u guys should have allowed us to buy boats with the currency we use in the game!! Good game it deserves 4 �?",4
1069,Not so bad almost good but slow graphics and in the end you should pay alot!,3
1850,relaxing easy controls challenging overall good game,5
938,"Dose what it says, gets the job done no complaints",1
1962,"I give 3 stars to this game. I enjoyed. And very nice game.best graphics 3D mode levels are Super. I didn't see bike racing like this game. Thank So much.",3
515,"Good game challenging levels graphics are also okay overall a good time pass.",5
1784,"I am giving this game 5 stars. it is not exactly my kind of game but is amazing small sized game in many ways. it has incredible physics. all menus are very fast. it doesn't crash. it is very challenging (in a good sense) when you reach the level 15. it has very good controls. very interesting and ...",5
28,A very good app.,4
1854,Is a great asset,5
1584,Good status app,3
1940,"Please this is the kind of game we need if update to latest version let us to know through this app, every about this game is A1 i appreciate for this great work thanks.",1
165,you made a game that could have been ok.but im going to unistall because there is more stupid adds then there is a game.retards !!!!,1
1895,It is so fun to play I am so glad that I downloaded it is the best game that I played,5
1530,The game is cool but the graphics needs a little improvment.,4
892,"Used to play this game alot at my old phone. It runs and played perfectly well. After that I bought another brand new phone after installing it it won't let me play just the loading screen always showing up.",1
1558,Its a great game if you like skating even if you dont its still good as hell,5
1039,All of my birthdays changed in the app on their own. It happened to almost my entire list of birthdays. It is no longer accurate. It takes like 5 to 6 birthdays in a row and changes those 5 to 6 to one of their birthdays. Anyone know of a fix.,3
1145,"Missing many events (Patriots' Day et al.). Unsatisfactory uninstalled.",2
848,I like it because it has Holiday list for me to see,5
774,at first easy.. 6 weeks in with all dates times etc.etc. information put in. Then..all of a sudden..black screen. Nothing keep.DOA. Just a black screen with zero info. I lost everything. do not download this app.!! .,2
1811,Very easy to use. Like it a lot,5
1201,"I Bought it I hate it. Opens in Month View with only kindergarten level graphic of the current month's Days of the week and Date numbers overview. Purchase does not allow you to set a Daily or Weekly view your personal calendar entries. Wrote to developer immediately after purchase requesting a ref...",1
196,Total Fail. Supposed to sync existing Google calendar but then you have to actually go through each entry and add manually. What a waste of my time 😡 Unistalled.,1
1379,Good place to keep reminders etc when a pen isn't always available,5
1587,quick and simple,5
148,It's fun and functional.,5
519,very helpfull in daily routine work and appoinments,5
955,Love it. The vertical scrolling works much better (for me) than Google's newer horizontal. Replaced the Google Calendar. One of Google's previous updates changed from vertical scrolling to horizontal scrolling and they have ignored many complaints.,5
562,"Every time I end a call your app pops up with a screen and an ad very frustrating I don't know what it's for. I guess to make a buck with the ad.",1
620,Easy to use . Legible! Has several different views. :),5
1886,错字连篇，故事情节抄东抄西，收费夸张离谱，看完一篇�?说比买10本�?说更贵。�?知所谓,1
1921,"This app is actually really good, can be trusted too since the creator put the source code out to see. I really appreciate your work.",2
1557,"I don't know man seems pretty gay to me i just can't give all these permissions to an app just to get the double tap function i don't trust anyone",1
23,good apps,5
1390,Good,5
1947,"Forgot an important birthday was expecting a message instead one alarm at 10am and then nothing??? Will uninstall immediately! Very disappointing...",1
537,Not receiving birthday alerts,1
1470,add video to album is missing most of the time.,3
825,the best downloader in the world,5
1819,"Definitely must download Have ticket scanner . Most most the time i scan i strike .",5
859,The next draw of both JP estimate amount incorrect with official estimate amount shown in the website.,3
982,"Colour ex red yellow green etc",3
187,With $Notification and fast results. IT'S PROBABLY THE CHOICE 4D App.,5
1033,Easy on the eyes Big font and easy to use,5
304,no luck no win at sarawak 4D..this at malaysia yet..my father face same like pig ..no luck this year at malaysia.but singapore sometime come luck so happy.but malaysia at no luck for all this year (sial.year 2019) shun shun heng heng lai.lai 2020.wish good luck malaysia.4D...huat huat huat aaaah ......,5
488,arnel mendoza 4D,5
358,GOOD�?GOOD�?💓,5
23,So good,5
293,Good Good,5
837,ma gioi thiey 110455 nha,5
940,"Very convenience to see everything. Font is big good for the elderly citizen to see. Most important is free especially matter to retirees where we dont have a income.",4
1987,"Very good app to see toto big sweep and 4d results. Especially allowing to view all previous results. Great",5
1742,ease of use and clear,5
